,id,age,gender,size,breed
55697,45953779,Baby,Male,Medium,Siamese
55698,45953731,Adult,Male,Large,Siamese
55699,45953749,Baby,Female,Medium,Siamese
55700,45952992,Adult,Male,Large,Siamese
55701,45952985,Baby,Male,Medium,Siamese
55702,45952949,Young,Female,Small,Siamese
55703,45951081,Young,Female,Small,Siamese
55704,45952592,Young,Male,Small,Siamese
55705,45952342,Baby,Male,Medium,Siamese
55706,45949733,Baby,Female,Small,Siamese
55707,45950708,Baby,Male,Small,Siamese
55708,45950446,Young,Female,Medium,Siamese
55709,45950423,Adult,Female,Small,Siamese
55710,45946213,Young,Female,Medium,Siamese
55711,45944071,Young,Male,Large,Siamese
55712,45943642,Baby,Male,Medium,Siamese
55713,45942071,Baby,Male,Medium,Siamese
55714,45938942,Baby,Male,Small,Siamese
55715,45937163,Adult,Female,Medium,Siamese
55716,45934764,Adult,Female,Medium,Siamese
55717,45934325,Young,Female,Medium,Siamese
55718,45934284,Young,Female,Medium,Siamese
55719,45932366,Baby,Male,Large,Siamese
55720,45932084,Baby,Female,Large,Siamese
55721,45931193,Baby,Male,Medium,Siamese
55722,45930306,Adult,Female,Medium,Siamese
55723,45930264,Baby,Male,Small,Siamese
55724,45929446,Young,Male,Small,Siamese
55725,45927633,Baby,Male,Medium,Siamese
55726,45925925,Adult,Female,Medium,Siamese
55727,45925924,Adult,Female,Medium,Siamese
55728,45924375,Baby,Male,Small,Siamese
55729,45922913,Baby,Male,Small,Siamese
55730,45922535,Adult,Male,Small,Siamese
55731,45921951,Young,Male,Medium,Siamese
55732,45921838,Baby,Male,Small,Siamese
55733,45917590,Young,Female,Medium,Siamese
55734,45914871,Baby,Male,Medium,Siamese
55735,45912420,Baby,Female,Medium,Siamese
55736,45912418,Baby,Female,Medium,Siamese
55737,45912416,Baby,Female,Medium,Siamese
55738,45912415,Baby,Female,Medium,Siamese
55739,45912069,Adult,Female,Medium,Siamese
55740,45911905,Adult,Male,Small,Siamese
55741,45911301,Baby,Female,Medium,Siamese
55742,45909385,Adult,Female,Medium,Siamese
55743,45909148,Young,Male,Large,Siamese
55744,45908277,Young,Female,Medium,Siamese
55745,45905459,Baby,Female,Small,Siamese
55746,45904310,Young,Female,Medium,Siamese
55747,45903638,Baby,Female,Medium,Siamese
55748,45903480,Baby,Female,Small,Siamese
55749,45902462,Baby,Female,Medium,Siamese
55750,45902388,Baby,Male,Medium,Siamese
55751,45902279,Adult,Male,Medium,Siamese
55752,45901372,Baby,Male,Medium,Siamese
55753,45901361,Baby,Male,Medium,Siamese
55754,45899989,Young,Female,Small,Siamese
55755,45899238,Young,Female,Medium,Siamese
55756,45898986,Baby,Female,Medium,Siamese
55757,45898937,Adult,Male,Medium,Siamese
55758,45898987,Adult,Female,Large,Siamese
55759,45898835,Adult,Male,Large,Siamese
55760,45897471,Baby,Male,Small,Siamese
55761,45897435,Baby,Male,Small,Siamese
55762,45897171,Young,Male,Medium,Siamese
55763,45895668,Senior,Female,Medium,Siamese
55764,45894862,Young,Female,Medium,Siamese
55765,45892196,Baby,Female,Medium,Siamese
55766,45892195,Baby,Male,Medium,Siamese
55767,45892194,Baby,Female,Medium,Siamese
55768,45891313,Baby,Male,Medium,Siamese
55769,45890782,Baby,Female,Medium,Siamese
55770,45888752,Adult,Female,Medium,Siamese
55771,45887522,Young,Female,Medium,Siamese
55772,45885556,Adult,Female,Medium,Siamese
55773,45882837,Baby,Female,Medium,Siamese
55774,45882822,Adult,Female,Medium,Siamese
55775,45882800,Baby,Male,Medium,Siamese
55776,45882000,Baby,Male,Medium,Siamese
55777,45881383,Young,Female,Medium,Siamese
55778,45879878,Baby,Male,Small,Siamese
55779,45879786,Baby,Male,Medium,Siamese
55780,45876769,Baby,Male,Small,Siamese
55781,45876346,Adult,Male,Medium,Siamese
55782,45876154,Baby,Female,Medium,Siamese
55783,45872738,Adult,Male,Small,Siamese
55784,45869930,Senior,Male,Medium,Siamese
55785,45869929,Young,Male,Medium,Siamese
55786,45869866,Young,Male,Medium,Siamese
55787,45869207,Adult,Female,Medium,Siamese
55788,45868158,Baby,Female,Medium,Siamese
55789,45867560,Adult,Female,Medium,Siamese
55790,45867221,Baby,Male,Medium,Siamese
55791,45866769,Young,Male,Small,Siamese
55792,45867074,Baby,Female,Small,Siamese
55793,45865005,Adult,Female,Medium,Siamese
55794,45864606,Adult,Male,Medium,Siamese
55795,45863262,Senior,Female,Medium,Siamese
55796,45862114,Adult,Female,Small,Siamese
55797,45861271,Baby,Male,Medium,Siamese
55798,45860511,Baby,Male,Medium,Siamese
55799,45858711,Young,Male,Small,Siamese
55800,45857272,Senior,Male,Medium,Siamese
55801,45857265,Senior,Male,Medium,Siamese
55802,45853140,Baby,Male,Medium,Siamese
55803,45851337,Baby,Female,Small,Siamese
55804,45851334,Baby,Female,Small,Siamese
55805,45850277,Adult,Female,Small,Siamese
55806,45844602,Young,Male,Medium,Siamese
55807,45843192,Adult,Male,Extra Large,Siamese
55808,45780852,Adult,Male,Large,Siamese
55809,45841848,Adult,Female,Small,Siamese
55810,45841132,Adult,Female,Large,Siamese
55811,45839993,Baby,Female,Small,Siamese
55812,45839618,Young,Female,Medium,Siamese
55813,45838133,Adult,Male,Medium,Siamese
55814,45837924,Adult,Male,Medium,Siamese
55815,45837627,Baby,Female,Medium,Siamese
55816,45837482,Senior,Male,Medium,Siamese
55817,45837526,Baby,Male,Medium,Siamese
55818,45837319,Adult,Male,Large,Siamese
55819,45837029,Adult,Female,Small,Siamese
55820,45833031,Adult,Male,Extra Large,Siamese
55821,45830785,Baby,Male,Medium,Siamese
55822,45830303,Baby,Female,Small,Siamese
55823,45829435,Adult,Female,Medium,Siamese
55824,45829162,Baby,Male,Small,Siamese
55825,45825285,Young,Female,Small,Siamese
55826,45824601,Young,Female,Medium,Siamese
55827,45824384,Adult,Female,Small,Siamese
55828,45824392,Adult,Male,Small,Siamese
55829,45824134,Adult,Female,Large,Siamese
55830,45824161,Young,Male,Small,Siamese
55831,45824166,Young,Male,Small,Siamese
55832,45823083,Adult,Male,Medium,Siamese
55833,45821860,Young,Male,Medium,Siamese
55834,45821871,Adult,Female,Medium,Siamese
55835,45821870,Adult,Male,Medium,Siamese
55836,45821859,Adult,Female,Medium,Siamese
55837,45821812,Senior,Male,Medium,Siamese
55838,45821251,Adult,Male,Large,Siamese
55839,45821171,Adult,Female,Medium,Siamese
55840,45821082,Adult,Male,Medium,Siamese
55841,45820672,Adult,Female,Medium,Siamese
55842,45820128,Senior,Female,Medium,Siamese
55843,45818083,Young,Female,Small,Siamese
55844,45817842,Adult,Female,Small,Siamese
55845,45816202,Senior,Male,Large,Siamese
55846,45815881,Young,Female,Small,Siamese
55847,45814836,Adult,Female,Large,Siamese
55848,45814498,Adult,Male,Small,Siamese
55849,45813322,Adult,Male,Medium,Siamese
55850,45811824,Senior,Male,Medium,Siamese
55851,45810717,Adult,Female,Medium,Siamese
55852,45805312,Young,Male,Small,Siamese
55853,45805308,Young,Female,Medium,Siamese
55854,45805311,Young,Male,Medium,Siamese
55855,45804522,Adult,Female,Medium,Siamese
55856,45802303,Baby,Female,Medium,Siamese
55857,45802264,Baby,Male,Medium,Siamese
55858,45801636,Senior,Female,Small,Siamese
55859,45800952,Adult,Male,Large,Siamese
55860,45800726,Adult,Female,Medium,Siamese
55861,45800067,Young,Male,Medium,Siamese
55862,45800055,Young,Female,Medium,Siamese
55863,45799708,Adult,Male,Medium,Siamese
55864,45799747,Adult,Female,Small,Siamese
55865,45799173,Adult,Female,Medium,Siamese
55866,45799104,Young,Female,Small,Siamese
55867,45799039,Young,Female,Medium,Siamese
55868,45799078,Young,Male,Small,Siamese
55869,45799002,Adult,Female,Medium,Siamese
55870,45798650,Senior,Female,Small,Siamese
55871,45798551,Senior,Male,Small,Siamese
55872,45795908,Young,Male,Large,Siamese
55873,45794290,Young,Male,Medium,Siamese
55874,45793747,Adult,Female,Medium,Siamese
55875,45777764,Adult,Male,Medium,Siamese
55876,45790864,Baby,Male,Medium,Siamese
55877,45788242,Young,Female,Medium,Siamese
55878,45783690,Young,Male,Medium,Siamese
55879,45782161,Adult,Male,Large,Siamese
55880,45780255,Adult,Female,Medium,Siamese
55881,45778298,Young,Male,Large,Siamese
55882,45777896,Young,Female,Medium,Siamese
55883,45775224,Young,Female,Small,Siamese
55884,45775016,Baby,Male,Medium,Siamese
55885,45774704,Adult,Female,Large,Siamese
55886,45773979,Adult,Female,Medium,Siamese
55887,45772490,Adult,Female,Medium,Siamese
55888,45771583,Young,Male,Medium,Siamese
55889,45770516,Baby,Male,Small,Siamese
55890,45770524,Baby,Male,Medium,Siamese
55891,45769176,Adult,Female,Medium,Siamese
55892,45768087,Baby,Female,Large,Siamese
55893,45767106,Young,Female,Medium,Siamese
55894,45766448,Baby,Female,Medium,Siamese
55895,45765940,Young,Male,Medium,Siamese
55896,45765915,Young,Male,Medium,Siamese
55897,45765880,Adult,Male,Medium,Siamese
55898,45765842,Baby,Female,Medium,Siamese
55899,45765831,Baby,Male,Medium,Siamese
55900,45765814,Baby,Male,Medium,Siamese
55901,45765806,Baby,Female,Medium,Siamese
55902,45764801,Adult,Female,Medium,Siamese
55903,45764046,Young,Male,Small,Siamese
55904,45761564,Adult,Female,Medium,Siamese
55905,45741189,Adult,Female,Small,Siamese
55906,45758108,Adult,Female,Medium,Siamese
55907,45757580,Adult,Female,Medium,Siamese
55908,45757928,Baby,Male,Small,Siamese
55909,45754617,Young,Male,Large,Siamese
55910,45754278,Adult,Female,Extra Large,Siamese
55911,45752869,Baby,Male,Small,Siamese
55912,45752405,Baby,Female,Medium,Siamese
55913,45751998,Young,Male,Medium,Siamese
55914,45751330,Baby,Male,Medium,Siamese
55915,45750787,Young,Female,Medium,Siamese
55916,45747800,Baby,Male,Small,Siamese
55917,45745741,Young,Male,Medium,Siamese
55918,45745077,Baby,Female,Medium,Siamese
55919,45745067,Young,Female,Medium,Siamese
55920,45744841,Baby,Female,Small,Siamese
55921,45741912,Adult,Male,Medium,Siamese
55922,45740705,Young,Male,Medium,Siamese
55923,45740092,Baby,Female,Medium,Siamese
55924,45739706,Adult,Female,Small,Siamese
55925,45738144,Baby,Female,Medium,Siamese
55926,45737806,Adult,Female,Medium,Siamese
55927,45735925,Baby,Male,Small,Siamese
55928,45732050,Senior,Male,Medium,Siamese
55929,45732025,Baby,Male,Medium,Siamese
55930,45731098,Adult,Male,Extra Large,Siamese
55931,45731064,Young,Female,Small,Siamese
55932,45729898,Baby,Male,Large,Siamese
55933,45729136,Baby,Male,Medium,Siamese
55934,45729131,Baby,Male,Medium,Siamese
55935,45728368,Baby,Female,Small,Siamese
55936,45728313,Baby,Male,Small,Siamese
55937,45726609,Adult,Male,Medium,Siamese
55938,45725998,Adult,Female,Medium,Siamese
55939,45726013,Adult,Male,Medium,Siamese
55940,45726009,Baby,Male,Small,Siamese
55941,45725991,Baby,Female,Small,Siamese
55942,45725848,Baby,Male,Small,Siamese
55943,45724741,Adult,Male,Medium,Siamese
55944,45724442,Baby,Female,Medium,Siamese
55945,45723536,Young,Female,Medium,Siamese
55946,45723408,Baby,Male,Medium,Siamese
55947,45721774,Baby,Male,Small,Siamese
55948,45721685,Young,Female,Small,Siamese
55949,45721673,Baby,Female,Medium,Siamese
55950,45721675,Baby,Male,Medium,Siamese
55951,45721117,Young,Male,Small,Siamese
55952,45716296,Senior,Female,Medium,Siamese
55953,45715053,Young,Female,Large,Siamese
55954,45714379,Young,Male,Medium,Siamese
55955,45714289,Senior,Female,Medium,Siamese
55956,45713590,Baby,Male,Medium,Siamese
55957,45713548,Adult,Male,Small,Siamese
55958,45712361,Adult,Female,Medium,Siamese
55959,45711689,Baby,Male,Small,Siamese
55960,45711641,Adult,Female,Medium,Siamese
55961,45710544,Adult,Female,Medium,Siamese
55962,45708245,Adult,Male,Large,Siamese
55963,45708185,Baby,Female,Small,Siamese
55964,45707510,Young,Male,Medium,Siamese
55965,45705203,Baby,Male,Large,Siamese
55966,45703617,Young,Female,Small,Siamese
55967,45702609,Adult,Female,Small,Siamese
55968,45702593,Baby,Male,Medium,Siamese
55969,45702522,Baby,Male,Medium,Siamese
55970,45702513,Baby,Female,Medium,Siamese
55971,45700947,Adult,Female,Medium,Siamese
55972,45698885,Adult,Male,Medium,Siamese
55973,45697193,Baby,Female,Small,Siamese
55974,45696826,Baby,Male,Medium,Siamese
55975,45695692,Adult,Female,Medium,Siamese
55976,45694938,Young,Female,Medium,Siamese
55977,45694644,Adult,Female,Large,Siamese
55978,45693786,Adult,Male,Medium,Siamese
55979,45692470,Baby,Male,Small,Siamese
55980,45677165,Adult,Female,Medium,Siamese
55981,45690622,Baby,Male,Medium,Siamese
55982,45690563,Baby,Female,Medium,Siamese
55983,45689462,Baby,Female,Small,Siamese
55984,45689387,Adult,Male,Medium,Siamese
55985,45688789,Young,Female,Medium,Siamese
55986,45688765,Baby,Male,Medium,Siamese
55987,45688321,Adult,Male,Medium,Siamese
55988,45687131,Young,Female,Small,Siamese
55989,45687130,Young,Female,Small,Siamese
55990,45686407,Adult,Male,Medium,Siamese
55991,45686060,Baby,Female,Medium,Siamese
55992,45685306,Baby,Male,Small,Siamese
55993,45683588,Young,Female,Large,Siamese
55994,45683589,Young,Female,Large,Siamese
55995,45683587,Young,Female,Large,Siamese
55996,45682096,Baby,Male,Medium,Siamese
55997,45680018,Baby,Female,Small,Siamese
55998,45679732,Young,Female,Small,Siamese
55999,45679034,Baby,Female,Medium,Siamese
56000,45677541,Baby,Male,Medium,Siamese
56001,45675197,Baby,Female,Medium,Siamese
56002,45674433,Baby,Male,Small,Siamese
56003,45673812,Adult,Male,Medium,Siamese
56004,45668800,Baby,Male,Large,Siamese
56005,45668576,Adult,Female,Medium,Siamese
56006,45668059,Young,Female,Medium,Siamese
56007,45668057,Young,Female,Medium,Siamese
56008,45667996,Baby,Male,Small,Siamese
56009,45666388,Baby,Male,Small,Siamese
56010,45665391,Young,Female,Medium,Siamese
56011,45662789,Young,Male,Medium,Siamese
56012,45662270,Young,Male,Medium,Siamese
56013,45661945,Baby,Female,Medium,Siamese
56014,45657293,Adult,Male,Medium,Siamese
56015,45657208,Adult,Female,Large,Siamese
56016,45657089,Adult,Female,Medium,Siamese
56017,45656978,Senior,Female,Medium,Siamese
56018,45656113,Adult,Male,Medium,Siamese
56019,45656005,Adult,Male,Medium,Siamese
56020,45651950,Adult,Male,Large,Siamese
56021,45651579,Adult,Female,Medium,Siamese
56022,45651576,Adult,Female,Medium,Siamese
56023,45651125,Baby,Male,Medium,Siamese
56024,45651123,Baby,Male,Medium,Siamese
56025,45650618,Adult,Female,Medium,Siamese
56026,45650146,Baby,Female,Small,Siamese
56027,45643584,Adult,Female,Small,Siamese
56028,45644067,Adult,Female,Medium,Siamese
56029,45643649,Baby,Male,Medium,Siamese
56030,45643648,Adult,Female,Medium,Siamese
56031,45642122,Adult,Male,Medium,Siamese
56032,45641918,Adult,Female,Medium,Siamese
56033,45641766,Young,Female,Medium,Siamese
56034,45640137,Adult,Male,Medium,Siamese
56035,45638994,Senior,Female,Large,Siamese
56036,45638447,Adult,Female,Small,Siamese
56037,45637662,Baby,Female,Medium,Siamese
56038,45637461,Young,Male,Medium,Siamese
56039,45634404,Baby,Male,Large,Siamese
56040,45633288,Baby,Male,Medium,Siamese
56041,45633106,Baby,Female,Medium,Siamese
56042,45632622,Adult,Female,Medium,Siamese
56043,45632511,Adult,Male,Large,Siamese
56044,45630996,Senior,Male,Medium,Siamese
56045,45630843,Baby,Female,Medium,Siamese
56046,45630961,Young,Male,Medium,Siamese
56047,45630280,Adult,Female,Medium,Siamese
56048,45630264,Young,Male,Medium,Siamese
56049,45630263,Young,Female,Medium,Siamese
56050,45629221,Adult,Male,Small,Siamese
56051,45628551,Young,Male,Small,Siamese
56052,45628405,Young,Male,Medium,Siamese
56053,45627283,Baby,Male,Small,Siamese
56054,45627222,Baby,Male,Medium,Siamese
56055,45626263,Senior,Female,Small,Siamese
56056,45624152,Adult,Male,Small,Siamese
56057,45623178,Baby,Male,Medium,Siamese
56058,45622748,Baby,Male,Medium,Siamese
56059,45622452,Young,Male,Large,Siamese
56060,45620795,Baby,Female,Medium,Siamese
56061,45616447,Baby,Male,Medium,Siamese
56062,45615401,Adult,Female,Medium,Siamese
56063,45615347,Young,Female,Medium,Siamese
56064,45614960,Young,Female,Medium,Siamese
56065,45614958,Young,Female,Medium,Siamese
56066,45614135,Adult,Male,Large,Siamese
56067,45614100,Young,Female,Medium,Siamese
56068,45613689,Baby,Male,Medium,Siamese
56069,45613390,Young,Male,Medium,Siamese
56070,45609306,Senior,Female,Medium,Siamese
56071,45609277,Baby,Male,Small,Siamese
56072,45609223,Baby,Male,Small,Siamese
56073,45605369,Baby,Male,Medium,Siamese
56074,45604773,Adult,Male,Medium,Siamese
56075,45603055,Young,Female,Medium,Siamese
56076,45601169,Adult,Male,Large,Siamese
56077,45599424,Adult,Female,Medium,Siamese
56078,45598283,Adult,Male,Medium,Siamese
56079,45597997,Adult,Female,Medium,Siamese
56080,45596377,Baby,Female,Medium,Siamese
56081,45596120,Adult,Female,Medium,Siamese
56082,45594894,Baby,Male,Medium,Siamese
56083,45594893,Baby,Female,Medium,Siamese
56084,45593204,Young,Female,Medium,Siamese
56085,45591471,Adult,Male,Medium,Siamese
56086,45591432,Adult,Male,Medium,Siamese
56087,45591335,Adult,Male,Medium,Siamese
56088,45590219,Adult,Female,Medium,Siamese
56089,45589077,Baby,Male,Small,Siamese
56090,45588305,Baby,Female,Medium,Siamese
56091,45587554,Adult,Female,Medium,Siamese
56092,45586984,Baby,Male,Small,Siamese
56093,45580425,Baby,Female,Medium,Siamese
56094,45579946,Senior,Female,Medium,Siamese
56095,45579508,Young,Male,Large,Siamese
56096,45578355,Adult,Male,Medium,Siamese
56097,45577514,Adult,Female,Medium,Siamese
56098,45577374,Adult,Female,Medium,Siamese
56099,45577017,Baby,Male,Medium,Siamese
56100,45576929,Baby,Female,Medium,Siamese
56101,45576917,Adult,Male,Medium,Siamese
56102,45576906,Baby,Male,Medium,Siamese
56103,45576896,Baby,Female,Medium,Siamese
56104,45573218,Senior,Female,Small,Siamese
56105,45569993,Adult,Male,Medium,Siamese
56106,45569790,Baby,Female,Medium,Siamese
56107,45566911,Baby,Male,Medium,Siamese
56108,45566895,Adult,Male,Large,Siamese
56109,45566349,Baby,Male,Medium,Siamese
56110,45566153,Young,Male,Medium,Siamese
56111,45564268,Adult,Male,Small,Siamese
56112,45563501,Baby,Male,Small,Siamese
56113,45563500,Baby,Male,Small,Siamese
56114,45563498,Baby,Female,Small,Siamese
56115,45561930,Baby,Female,Medium,Siamese
56116,45561924,Baby,Female,Medium,Siamese
56117,45561234,Adult,Male,Medium,Siamese
56118,45560990,Adult,Male,Medium,Siamese
56119,45560411,Adult,Male,Medium,Siamese
56120,45559674,Baby,Male,Medium,Siamese
56121,45558263,Adult,Male,Large,Siamese
56122,45555405,Baby,Male,Medium,Siamese
56123,45555398,Baby,Male,Medium,Siamese
56124,45555307,Baby,Male,Medium,Siamese
56125,45554573,Young,Male,Medium,Siamese
56126,45554565,Baby,Female,Small,Siamese
56127,45550477,Young,Male,Medium,Siamese
56128,45550343,Young,Male,Large,Siamese
56129,45549802,Young,Male,Medium,Siamese
56130,45549817,Adult,Female,Medium,Siamese
56131,45549630,Adult,Female,Medium,Siamese
56132,45548689,Adult,Male,Medium,Siamese
56133,45549401,Baby,Male,Medium,Siamese
56134,45548583,Young,Male,Medium,Siamese
56135,45549326,Young,Female,Medium,Siamese
56136,45549061,Adult,Female,Medium,Siamese
56137,45548989,Young,Female,Medium,Siamese
56138,45548966,Baby,Male,Medium,Siamese
56139,45547827,Baby,Female,Small,Siamese
56140,45542177,Adult,Male,Medium,Siamese
56141,45541712,Baby,Male,Small,Siamese
56142,45541656,Adult,Female,Small,Siamese
56143,45541659,Adult,Male,Medium,Siamese
56144,45541296,Senior,Male,Small,Siamese
56145,45540996,Baby,Female,Medium,Siamese
56146,45539765,Young,Male,Small,Siamese
56147,45539030,Adult,Female,Medium,Siamese
56148,45538926,Baby,Male,Medium,Siamese
56149,45538351,Young,Female,Medium,Siamese
56150,45537264,Young,Male,Medium,Siamese
56151,45537417,Baby,Female,Medium,Siamese
56152,45537419,Baby,Male,Medium,Siamese
56153,45535608,Young,Female,Medium,Siamese
56154,45535130,Young,Female,Medium,Siamese
56155,45534960,Adult,Female,Medium,Siamese
56156,45534466,Senior,Female,Medium,Siamese
56157,45532863,Baby,Female,Medium,Siamese
56158,45531519,Baby,Female,Medium,Siamese
56159,45531215,Baby,Female,Small,Siamese
56160,45530928,Young,Male,Medium,Siamese
56161,45530854,Young,Female,Medium,Siamese
56162,45530824,Adult,Male,Medium,Siamese
56163,45530764,Young,Male,Medium,Siamese
56164,45529566,Baby,Male,Medium,Siamese
56165,45529350,Baby,Female,Medium,Siamese
56166,45529282,Young,Female,Small,Siamese
56167,45529283,Young,Male,Medium,Siamese
56168,45529066,Adult,Female,Medium,Siamese
56169,45528994,Young,Male,Medium,Siamese
56170,45528344,Adult,Male,Large,Siamese
56171,45525683,Senior,Male,Medium,Siamese
56172,45524642,Adult,Female,Medium,Siamese
56173,45524378,Adult,Female,Medium,Siamese
56174,45523725,Adult,Female,Medium,Siamese
56175,45521958,Young,Male,Large,Siamese
56176,45520376,Baby,Female,Small,Siamese
56177,45517638,Young,Female,Small,Siamese
56178,45517279,Baby,Male,Medium,Siamese
56179,45512707,Adult,Male,Large,Siamese
56180,45512428,Young,Male,Medium,Siamese
56181,45512247,Young,Female,Small,Siamese
56182,45511450,Baby,Male,Small,Siamese
56183,45510793,Young,Female,Medium,Siamese
56184,45510708,Baby,Female,Small,Siamese
56185,45509401,Adult,Female,Medium,Siamese
56186,45509055,Baby,Male,Medium,Siamese
56187,45508562,Baby,Female,Medium,Siamese
56188,45502265,Adult,Male,Medium,Siamese
56189,45508456,Young,Female,Medium,Siamese
56190,45508454,Baby,Male,Medium,Siamese
56191,45508162,Baby,Male,Medium,Siamese
56192,45277285,Baby,Female,Medium,Siamese
56193,45504752,Baby,Male,Small,Siamese
56194,45504105,Adult,Male,Large,Siamese
56195,45502703,Adult,Male,Medium,Siamese
56196,45502604,Adult,Female,Medium,Siamese
56197,45500063,Young,Male,Large,Siamese
56198,45498408,Young,Male,Medium,Siamese
56199,45497682,Adult,Male,Medium,Siamese
56200,45496888,Baby,Male,Medium,Siamese
56201,45496859,Baby,Male,Medium,Siamese
56202,45496427,Baby,Female,Small,Siamese
56203,45496424,Baby,Male,Small,Siamese
56204,45496425,Baby,Male,Small,Siamese
56205,45494953,Adult,Female,Medium,Siamese
56206,45494744,Young,Female,Medium,Siamese
56207,45493930,Adult,Male,Medium,Siamese
56208,45493569,Baby,Female,Small,Siamese
56209,45493028,Young,Female,Medium,Siamese
56210,45490904,Young,Male,Medium,Siamese
56211,45489556,Baby,Male,Small,Siamese
56212,45489457,Baby,Female,Medium,Siamese
56213,45488993,Baby,Male,Small,Siamese
56214,45485355,Senior,Male,Small,Siamese
56215,45483140,Young,Male,Medium,Siamese
56216,45479397,Adult,Female,Medium,Siamese
56217,45479067,Baby,Male,Medium,Siamese
56218,45478147,Adult,Female,Medium,Siamese
56219,45477659,Adult,Male,Medium,Siamese
56220,45476491,Baby,Male,Small,Siamese
56221,45476454,Baby,Female,Small,Siamese
56222,45476149,Baby,Female,Small,Siamese
56223,45475912,Baby,Male,Medium,Siamese
56224,45475786,Adult,Male,Medium,Siamese
56225,45472618,Baby,Male,Medium,Siamese
56226,45471593,Baby,Female,Medium,Siamese
56227,45471083,Adult,Female,Medium,Siamese
56228,45470011,Young,Female,Small,Siamese
56229,45470009,Young,Female,Small,Siamese
56230,45468081,Baby,Female,Medium,Siamese
56231,45412707,Young,Male,Large,Siamese
56232,45467698,Adult,Male,Large,Siamese
56233,45467504,Adult,Female,Medium,Siamese
56234,45465337,Adult,Male,Medium,Siamese
56235,45464254,Adult,Male,Medium,Siamese
56236,45463539,Adult,Female,Medium,Siamese
56237,45463088,Baby,Female,Medium,Siamese
56238,45462979,Baby,Female,Small,Siamese
56239,45462747,Baby,Female,Small,Siamese
56240,45460838,Baby,Female,Small,Siamese
56241,45460629,Young,Female,Medium,Siamese
56242,45460576,Young,Female,Medium,Siamese
56243,45459953,Baby,Male,Medium,Siamese
56244,45459937,Baby,Male,Medium,Siamese
56245,45458610,Adult,Female,Medium,Siamese
56246,45456743,Baby,Male,Medium,Siamese
56247,45455883,Adult,Female,Medium,Siamese
56248,45455827,Adult,Female,Medium,Siamese
56249,45455624,Adult,Male,Medium,Siamese
56250,45453911,Baby,Female,Medium,Siamese
56251,45453020,Young,Male,Small,Siamese
56252,45450776,Senior,Male,Medium,Siamese
56253,45428537,Adult,Male,Large,Siamese
56254,45423211,Baby,Female,Small,Siamese
56255,45422362,Baby,Male,Small,Siamese
56256,45421994,Baby,Female,Medium,Siamese
56257,45418443,Young,Female,Medium,Siamese
56258,45417826,Adult,Female,Medium,Siamese
56259,45415109,Young,Female,Medium,Siamese
56260,45414793,Baby,Male,Medium,Siamese
56261,45414319,Baby,Female,Medium,Siamese
56262,45414290,Young,Female,Medium,Siamese
56263,45414259,Baby,Female,Medium,Siamese
56264,45414216,Baby,Female,Medium,Siamese
56265,45413569,Adult,Male,Medium,Siamese
56266,45413032,Adult,Male,Medium,Siamese
56267,45413005,Adult,Male,Medium,Siamese
56268,45412906,Adult,Male,Medium,Siamese
56269,45411994,Young,Female,Small,Siamese
56270,45411735,Baby,Male,Small,Siamese
56271,45411613,Baby,Female,Small,Siamese
56272,45411612,Baby,Female,Small,Siamese
56273,45410532,Adult,Female,Medium,Siamese
56274,45408670,Adult,Female,Medium,Siamese
56275,45408591,Adult,Female,Small,Siamese
56276,45408592,Young,Male,Small,Siamese
56277,45407686,Baby,Male,Medium,Siamese
56278,45407581,Adult,Male,Medium,Siamese
56279,45407368,Baby,Male,Small,Siamese
56280,45407024,Baby,Male,Medium,Siamese
56281,45406282,Baby,Male,Large,Siamese
56282,45404711,Baby,Female,Medium,Siamese
56283,45404687,Baby,Male,Medium,Siamese
56284,45404637,Young,Female,Small,Siamese
56285,45404592,Adult,Male,Medium,Siamese
56286,45404396,Young,Female,Small,Siamese
56287,45400983,Adult,Male,Medium,Siamese
56288,45400979,Baby,Male,Medium,Siamese
56289,45400978,Young,Male,Medium,Siamese
56290,45400977,Adult,Female,Small,Siamese
56291,45398660,Adult,Female,Large,Siamese
56292,45398452,Baby,Female,Small,Siamese
56293,45398420,Baby,Female,Small,Siamese
56294,45398392,Baby,Female,Medium,Siamese
56295,45397936,Baby,Male,Medium,Siamese
56296,45397855,Baby,Female,Medium,Siamese
56297,45397834,Baby,Male,Medium,Siamese
56298,45397849,Baby,Male,Medium,Siamese
56299,45397832,Baby,Male,Small,Siamese
56300,45397823,Adult,Female,Medium,Siamese
56301,45397773,Baby,Female,Small,Siamese
56302,45397775,Baby,Female,Small,Siamese
56303,45397501,Adult,Female,Small,Siamese
56304,45397332,Baby,Female,Medium,Siamese
56305,45397242,Baby,Male,Medium,Siamese
56306,45397269,Young,Male,Medium,Siamese
56307,45397004,Baby,Male,Medium,Siamese
56308,45396872,Adult,Male,Large,Siamese
56309,45396756,Adult,Female,Medium,Siamese
56310,45395945,Young,Male,Medium,Siamese
56311,45395946,Young,Male,Medium,Siamese
56312,45395714,Senior,Male,Medium,Siamese
56313,45395638,Adult,Female,Medium,Siamese
56314,45391959,Adult,Female,Medium,Siamese
56315,45390231,Young,Male,Medium,Siamese
56316,45385078,Baby,Male,Small,Siamese
56317,45385373,Baby,Female,Small,Siamese
56318,45385128,Young,Female,Medium,Siamese
56319,45385060,Baby,Male,Small,Siamese
